src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.5.42.153,224.0.0.251,5353,5353,2048,2022-05-18 12:26:45,4901093.0,227.09220167827868,1.0201806005313507,1.0201806005313507,0.0,5,0,1113,0,371.0,152.0,222.6,80.02149711171367,0.0,0.0,0.0,0.0,371,152,222.6,80.02149711171367,6403.44,40,0,8,5,1225273.25,3062857.0,586496.0,1061085.8031623492,4901093.0,3062857.0,586496.0,1225273.25,1061085.8031623492,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,222.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.6,0.0,0,5,0,1113,0
10.5.44.31,224.0.0.251,5353,5353,2048,2022-05-18 12:26:45,4942843.0,271.70597973676286,1.0115635879998617,1.0115635879998617,0.0,5,0,1343,0,449.0,216.0,268.6,90.44910170919333,0.0,0.0,0.0,0.0,449,216,268.6,90.44910170919333,8181.039999999999,40,0,8,5,1235710.75,3095939.0,600480.0,1074044.7101257879,4942843.0,3095939.0,600480.0,1235710.75,1074044.7101257879,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,268.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.6,0.0,0,5,0,1343,0
10.5.46.237,224.0.0.251,5353,5353,2048,2022-05-18 12:26:45,4589630.0,431.625207260716,0.8715299490372863,0.8715299490372863,0.0,4,0,1981,0,1178.0,217.0,495.25,395.8322719284015,0.0,0.0,0.0,0.0,1178,217,495.25,395.8322719284015,156683.1875,32,0,8,4,1529876.6666666667,3391585.0,315917.0,1336567.0360871872,4589630.0,3391585.0,315917.0,1529876.6666666667,1336567.0360871872,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,495.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.25,0.0,0,4,0,1981,0
10.5.40.80,224.0.0.251,5353,5353,2048,2022-05-18 12:26:45,943573.0,1419.0740938962858,4.239205657643871,4.239205657643871,0.0,4,0,1339,0,672.0,177.0,334.75,200.62698597147892,0.0,0.0,0.0,0.0,672,177,334.75,200.62698597147892,40251.1875,32,0,8,4,314524.3333333333,324575.0,298357.0,11544.294098047842,943573.0,324575.0,298357.0,314524.3333333333,11544.294098047842,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,334.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.0,4.0,0.0,0.0,1232.5490449599554,0.0,334.75,0.0,0,4,0,1339,0
10.5.42.188,224.0.0.251,5353,5353,2048,2022-05-18 12:26:45,4592113.0,363.44924438923863,1.3065880565221282,1.3065880565221282,0.0,6,0,1669,0,422.0,198.0,278.1666666666667,77.05066875475875,0.0,0.0,0.0,0.0,422,198,278.1666666666667,77.05066875475875,5936.805555555556,48,0,8,6,918422.6,2405947.0,293565.0,780896.87221338,4592113.0,2405947.0,293565.0,918422.6,780896.87221338,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,278.1666666666667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,4.0,0.0,0.0,780.4171611320072,0.0,278.1666666666667,0.0,0,6,0,1669,0
10.5.45.45,224.0.0.251,5353,5353,2048,2022-05-18 12:26:45,4911331.0,168.99695825836216,0.8144431723294562,0.8144431723294562,0.0,4,0,830,0,225.0,190.0,207.5,17.5,0.0,0.0,0.0,0.0,225,190,207.5,17.5,306.25,32,0,8,4,1637110.3333333333,2454024.0,356957.0,916648.1484925876,4911331.0,2454024.0,356957.0,1637110.3333333333,916648.1484925876,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,207.5,0,0,0.0,0.0,0.0,0.0,2100350.0,353674.0,1227012.0,873338.0,0.0,0.0,0.0,0.0,0.0,0.0,207.5,0.0,0,4,0,830,0
10.5.39.0,224.0.0.251,5353,5353,2048,2022-05-18 12:26:45,4563160.0,2562.9169259898845,5.259513144399934,5.259513144399934,0.0,24,0,11695,0,1486.0,134.0,487.2916666666667,439.99900370783666,0.0,0.0,0.0,0.0,1486,134,487.2916666666667,439.99900370783666,193599.12326388888,192,0,8,24,198398.26086956522,1200735.0,1028.0,280854.6042336431,4563160.0,1200735.0,1028.0,198398.26086956522,280854.6042336431,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,487.2916666666667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5319.5,12.0,0.0,0.0,3164.0854442850027,0.0,487.2916666666667,0.0,0,24,0,11695,0
10.5.43.76,224.0.0.251,5353,5353,2048,2022-05-18 12:26:45,4240187.0,658.6973640549344,1.4150319313747248,1.4150319313747248,0.0,6,0,2793,0,926.0,216.0,465.5,275.0689307549413,0.0,0.0,0.0,0.0,926,216,465.5,275.0689307549413,75662.91666666667,48,0,8,6,848037.4,3014247.0,43508.0,1096074.9161599493,4240187.0,3014247.0,43508.0,848037.4,1096074.9161599493,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,465.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2230.0,5.0,0.0,0.0,1819.0123497071636,0.0,465.5,0.0,0,6,0,2793,0
10.5.39.10,224.0.0.251,5353,5353,2048,2022-05-18 12:26:45,4896961.0,418.626981101136,0.8168331338558751,0.8168331338558751,0.0,4,0,2050,0,953.0,260.0,512.5,266.1207432726731,0.0,0.0,0.0,0.0,953,260,512.5,266.1207432726731,70820.25,32,0,8,4,1632320.3333333333,3301151.0,644682.0,1186654.7190131687,4896961.0,3301151.0,644682.0,1632320.3333333333,1186654.7190131687,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,512.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.5,0.0,0,4,0,2050,0
10.5.44.70,239.255.255.250,45501,1900,2048,2022-05-18 12:26:45,0.0,0,0,0,0,1,0,169,0,169.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,169,169,169.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,169.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0,1,0,169,0
10.5.38.3,224.0.0.251,5353,5353,2048,2022-05-18 12:26:45,2188503.0,1813.5684529561988,5.026266813433658,5.026266813433658,0.0,11,0,3969,0,1428.0,134.0,360.8181818181818,390.8217027057034,0.0,0.0,0.0,0.0,1428,134,360.8181818181818,390.8217027057034,152741.6033057852,88,0,8,11,218850.3,949026.0,2896.0,269397.94098101417,2188503.0,949026.0,2896.0,218850.3,269397.94098101417,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,360.8181818181818,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3485.0,11.0,0.0,0.0,1592.4127131651178,0.0,360.8181818181818,0.0,0,11,0,3969,0
10.5.45.191,224.0.0.251,5353,5353,2048,2022-05-18 12:26:45,5822478.0,246.28689022096776,0.8587409003520494,0.8587409003520494,0.0,5,0,1434,0,443.0,212.0,286.8,90.68935990511787,0.0,0.0,0.0,0.0,443,212,286.8,90.68935990511787,8224.560000000001,40,0,8,5,1455619.5,2784251.0,337888.0,932590.0057963574,5822478.0,2784251.0,337888.0,1455619.5,932590.0057963574,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,286.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.8,0.0,0,5,0,1434,0
10.5.44.125,224.0.0.251,5353,5353,2048,2022-05-18 12:26:45,1832347.0,516.8235055914628,1.0914963159270596,1.0914963159270596,0.0,2,0,947,0,771.0,176.0,473.5,297.5,0.0,0.0,0.0,0.0,771,176,473.5,297.5,88506.25,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,473.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.5,0.0,0,2,0,947,0
10.5.33.136,224.0.0.252,51502,5355,2048,2022-05-18 12:26:45,350168.0,491.1927988851066,5.711544173082635,5.711544173082635,0.0,2,0,172,0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,86,86,86.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,86.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0,2,0,172,0
10.5.43.213,255.255.255.255,27005,27015,2048,2022-05-18 12:26:45,287194.0,536.2229015926516,6.963933786917554,6.963933786917554,0.0,2,0,154,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,2,0,154,0
10.5.36.160,239.255.255.250,50535,1900,2048,2022-05-18 12:26:45,3036729.0,287.1510760426762,1.3172067708379642,1.3172067708379642,0.0,4,0,872,0,218.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,218,218,218.0,0.0,0.0,32,0,8,4,1012243.0,1183847.0,901585.0,123027.8297730504,3036729.0,1183847.0,901585.0,1012243.0,123027.8297730504,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,218.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0,4,0,872,0
10.5.33.132,224.0.0.251,5353,5353,2048,2022-05-18 12:26:45,1790478.0,1070.105301489323,3.909570516923414,3.909570516923414,0.0,7,0,1916,0,475.0,177.0,273.7142857142857,106.45416758360552,0.0,0.0,0.0,0.0,475,177,273.7142857142857,106.45416758360552,11332.489795918369,56,0,8,7,298413.0,598157.0,11733.0,170289.86407299762,1790478.0,598157.0,11733.0,298413.0,170289.86407299762,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,273.7142857142857,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608.0,7.0,0.0,0.0,898.0841987446928,0.0,273.7142857142857,0.0,0,7,0,1916,0
10.5.42.113,224.0.0.251,5353,5353,2048,2022-05-18 12:26:45,0.0,0,0,0,0,1,0,189,0,189.0,189.0,189.0,0.0,0.0,0.0,0.0,0.0,189,189,189.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,189.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0,1,0,189,0
10.5.42.163,224.0.0.251,5353,5353,2048,2022-05-18 12:26:45,4625129.0,168.86015503567575,0.6486305571152717,0.6486305571152717,0.0,3,0,781,0,388.0,167.0,260.3333333333333,93.43209060893133,0.0,0.0,0.0,0.0,388,167,260.3333333333333,93.43209060893133,8729.555555555555,24,0,8,3,2312564.5,4304042.0,321087.0,1991477.5,4625129.0,4304042.0,321087.0,2312564.5,1991477.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,260.3333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.3333333333333,0.0,0,3,0,781,0
10.5.32.51,224.0.0.251,5353,5353,2048,2022-05-18 12:26:45,0.0,0,0,0,0,1,0,100,0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100,100,100.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,1,0,100,0
10.5.43.2,54.192.231.28,49218,443,2048,2022-05-18 12:26:45,4130734.0000000005,321.97667533179333,1.9367018065070274,0.24208772581337842,1.694614080693649,1,7,104,1226,104.0,104.0,104.0,0.0,347.0,70.0,175.14285714285714,115.39550445740768,347,70,166.25,110.4770903852921,12205.1875,20,140,20,1,590104.8571428572,3386934.0,603.0,1145618.5531366796,0,0.0,0.0,0.0,0.0,4091622.0,3386934.0,603.0,681937.0,1213321.9620559637,0,0,0,0,1,0,0,0,0,0,0,7.0,166.25,6651,683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,5.0,0.0,1037.4911577458147,104.0,175.14285714285714,0,1,7,104,1226
10.5.41.223,224.0.0.251,5353,5353,2048,2022-05-18 12:26:45,5478043.0,249.90676414916786,0.7301877696104246,0.7301877696104246,0.0,4,0,1369,0,457.0,196.0,342.25,116.89177687074485,0.0,0.0,0.0,0.0,457,196,342.25,116.89177687074485,13663.6875,32,0,8,4,1826014.3333333333,2770194.0,1219253.0,676630.3003966708,5478043.0,2770194.0,1219253.0,1826014.3333333333,676630.3003966708,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,342.25,0,0,0.0,0.0,0.0,0.0,1488596.0,1281598.0,1385097.0,103499.0,0.0,0.0,0.0,0.0,0.0,0.0,342.25,0.0,0,4,0,1369,0
10.5.38.159,224.0.0.251,5353,5353,2048,2022-05-18 12:26:45,3944053.0,145.53556962850146,0.7606388656541888,0.7606388656541888,0.0,3,0,574,0,213.0,148.0,191.33333333333334,30.641293851417057,0.0,0.0,0.0,0.0,213,148,191.33333333333334,30.641293851417057,938.8888888888888,24,0,8,3,1972026.5,3331970.0,612083.0,1359943.5,3944053.0,3331970.0,612083.0,1972026.5,1359943.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,191.33333333333334,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.33333333333334,0.0,0,3,0,574,0
10.5.44.31,239.255.255.250,59828,1900,2048,2022-05-18 12:26:46,2784631.0,305.9651350573918,1.4364560331332947,1.4364560331332947,0.0,4,0,852,0,213.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0,213,213,213.0,0.0,0.0,32,0,8,4,928210.3333333334,940551.0,915230.0,10347.145832976787,2784631.0,940551.0,915230.0,928210.3333333334,10347.145832976787,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,213.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,4.0,0.0,0.0,242.76106959952682,0.0,213.0,0.0,0,4,0,852,0
10.5.40.64,224.0.0.251,5353,5353,2048,2022-05-18 12:26:46,4287686.0,175.38597742465285,0.4664520676187575,0.4664520676187575,0.0,2,0,752,0,376.0,376.0,376.0,0.0,0.0,0.0,0.0,0.0,376,376,376.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,376.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,0,2,0,752,0
10.5.33.176,224.0.0.251,5353,5353,2048,2022-05-18 12:26:46,0.0,0,0,0,0,1,0,929,0,929.0,929.0,929.0,0.0,0.0,0.0,0.0,0.0,929,929,929.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,929.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.0,0.0,0,1,0,929,0
10.5.39.114,239.255.255.250,61915,1900,2048,2022-05-18 12:26:46,3091400.0,282.07284725367145,1.2939121433654655,1.2939121433654655,0.0,4,0,872,0,218.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,218,218,218.0,0.0,0.0,32,0,8,4,1030466.6666666666,1264439.0,908279.0,165497.92582050353,3091400.0,1264439.0,908279.0,1030466.6666666666,165497.92582050353,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,218.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0,4,0,872,0
10.5.38.253,224.0.0.251,5353,5353,2048,2022-05-18 12:26:46,4023097.0,203.82307461142497,0.7456941754076524,0.7456941754076524,0.0,3,0,820,0,412.0,190.0,273.3333333333333,98.71620378078205,0.0,0.0,0.0,0.0,412,190,273.3333333333333,98.71620378078205,9744.888888888889,24,0,8,3,2011548.5,2821594.0,1201503.0,810045.5,4023097.0,2821594.0,1201503.0,2011548.5,810045.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,273.3333333333333,0,0,0.0,0.0,0.0,0.0,1620091.0,1201503.0,1410797.0,209294.0,0.0,0.0,0.0,0.0,0.0,0.0,273.3333333333333,0.0,0,3,0,820,0
10.5.33.135,239.255.255.250,40514,1900,2048,2022-05-18 12:26:46,0.0,0,0,0,0,1,0,169,0,169.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,169,169,169.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,169.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0,1,0,169,0
10.5.40.177,255.255.255.255,56542,6667,2048,2022-05-18 12:26:46,4910394.0,87.9766470877897,0.40729929207310045,0.40729929207310045,0.0,2,0,432,0,216.0,216.0,216.0,0.0,0.0,0.0,0.0,0.0,216,216,216.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,216.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0,2,0,432,0
10.5.37.67,239.255.255.250,45341,1900,2048,2022-05-18 12:26:46,0.0,0,0,0,0,1,0,169,0,169.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,169,169,169.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,169.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0,1,0,169,0
10.5.42.57,239.255.255.250,47205,1900,2048,2022-05-18 12:26:46,0.0,0,0,0,0,1,0,169,0,169.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,169,169,169.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,169.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0,1,0,169,0
10.5.46.179,224.0.0.251,5353,5353,2048,2022-05-18 12:26:46,0.0,0,0,0,0,1,0,926,0,926.0,926.0,926.0,0.0,0.0,0.0,0.0,0.0,926,926,926.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,926.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.0,0.0,0,1,0,926,0
10.5.39.128,239.255.255.250,46141,1900,2048,2022-05-18 12:26:46,0.0,0,0,0,0,1,0,169,0,169.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,169,169,169.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,169.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0,1,0,169,0
169.254.6.164,224.0.0.251,5353,5353,2048,2022-05-18 12:26:46,937532.0,2828.703446922345,8.533042072163937,8.533042072163937,0.0,8,0,2652,0,1231.0,138.0,331.5,342.720002334267,0.0,0.0,0.0,0.0,1231,138,331.5,342.720002334267,117457.0,64,0,8,8,133933.14285714287,315653.0,1281.0,146606.56115840748,937532.0,315653.0,1281.0,133933.14285714287,146606.56115840748,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,331.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,8.0,0.0,0.0,2453.249595747132,0.0,331.5,0.0,0,8,0,2652,0
10.5.38.102,239.255.255.250,41434,1900,2048,2022-05-18 12:26:46,0.0,0,0,0,0,1,0,169,0,169.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,169,169,169.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,169.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0,1,0,169,0
10.5.43.103,239.255.255.250,59699,1900,2048,2022-05-18 12:26:47,2797795.0,311.6740147151596,1.4296973152071544,1.4296973152071544,0.0,4,0,872,0,218.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,218,218,218.0,0.0,0.0,32,0,8,4,932598.3333333334,945968.0,920859.0,10315.327118204035,2797795.0,945968.0,920859.0,932598.3333333334,10315.327118204035,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,218.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,4.0,0.0,0.0,248.76733284604484,0.0,218.0,0.0,0,4,0,872,0
10.5.41.200,239.255.255.250,36719,1900,2048,2022-05-18 12:26:47,0.0,0,0,0,0,1,0,169,0,169.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,169,169,169.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,169.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0,1,0,169,0
10.5.34.227,239.255.255.250,60352,1900,2048,2022-05-18 12:26:47,0.0,0,0,0,0,1,0,166,0,166.0,166.0,166.0,0.0,0.0,0.0,0.0,0.0,166,166,166.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,166.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0,1,0,166,0
127.0.0.1,127.0.0.53,42421,53,2048,2022-05-18 12:26:47,0.0,0,0,0,0,1,0,87,0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,87,87,87.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,87.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0,1,0,87,0
10.5.43.107,239.255.255.250,63184,1900,2048,2022-05-18 12:26:47,0.0,0,0,0,0,1,0,169,0,169.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,169,169,169.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,169.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0,1,0,169,0
10.5.43.2,172.217.16.4,32852,443,2048,2022-05-18 12:26:47,354342.0,9665.803094185843,62.086910386011255,2.822132290273239,59.264778095738016,1,21,76,3349,76.0,76.0,76.0,0.0,830.0,70.0,159.47619047619048,181.19408669201707,830,70,155.6818181818182,177.8800378098669,31641.307851239675,20,420,20,0,16873.428571428572,159838.0,3.0,34908.846288545246,0,0.0,0.0,0.0,0.0,329785.0,159838.0,3.0,16489.25,35727.57296525332,0,0,0,0,1,0,0,0,0,0,0,21.0,155.6818181818182,64240,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1913.0,21.0,0.0,5800.748972815622,76.0,159.47619047619048,0,1,21,76,3349
